MONTH,Rg,T,NEE,VPD,H,LE
6.0,257.03,15.79,-10.502,4.569,59.568000000000005,128.99200000000002
6.0,191.08,15.59,-8.62037,4.181,24.498,95.571
6.0,270.89,15.73,-11.8378,4.178,82.031,108.74700000000001
6.0,353.47,15.97,-12.1415,4.291,141.559,99.366
6.0,312.86,16.31,-8.74948,4.391,94.917,68.962
6.0,281.14,15.82,-6.59658,3.54,47.489,87.01799999999999
6.0,195.49,14.69,-4.8263,1.55,-10.103,76.64699999999999
6.0,335.37,14.34,-8.83222,1.148,32.591,74.92
6.0,213.65,14.22,-8.74427,1.304,74.991,165.732
6.0,289.37,14.54,-7.644660000000001,1.5090000000000001,8.866,121.925
6.0,203.3,14.34,-5.553640000000001,1.81,-4.548,63.622
6.0,225.25,14.35,-9.26778,1.5130000000000001,27.028000000000002,136.05700000000002
6.0,214.44,14.37,-10.4404,1.798,37.827,127.796
6.0,372.06,15.07,-11.5379,2.978,89.57799999999999,126.72200000000001
6.0,301.67,13.02,-14.0029,4.595,97.704,95.34100000000001
6.0,512.16,14.48,-20.7301,5.962999999999999,202.609,145.19799999999998
6.0,503.5,15.76,-18.0779,7.095,202.09099999999998,197.85
6.0,588.46,16.3,-16.8328,7.501,217.362,183.364
6.0,707.69,16.74,-21.2425,8.021,366.94800000000004,221.104
6.0,809.82,17.57,-17.0299,8.952,342.616,197.921
6.0,371.83,17.11,-16.4199,7.846,155.606,153.115
6.0,378.06,17.17,-14.5154,8.168,119.02600000000001,170.02900000000002
6.0,347.01,16.94,-10.8784,7.997999999999999,60.773999999999994,102.34899999999999
6.0,319.67,16.93,-11.8128,8.006,78.679,107.271
6.0,628.74,16.91,-15.5633,7.917000000000001,230.268,203.792
6.0,636.85,17.02,-12.6057,8.221,185.005,152.612
6.0,486.99,16.72,-11.5039,8.241,77.087,217.44299999999998
6.0,534.21,17.29,-13.2193,9.18,152.075,171.22099999999998
6.0,528.79,17.73,-13.412,9.788,213.803,161.72
6.0,628.96,18.25,-15.1895,10.835999999999999,229.149,237.889
6.0,757.31,21.37,-13.6226,14.472000000000001,304.782,210.575
6.0,733.69,21.91,-8.38827,15.502,276.895,115.258
6.0,663.72,21.57,-10.5579,15.962,264.256,195.838
6.0,571.97,21.39,-8.41672,16.327,190.266,173.437
6.0,604.04,17.11,-11.4756,7.825,238.74099999999999,145.158
6.0,580.33,17.45,-14.2693,8.222000000000001,290.793,196.981
6.0,493.37,17.45,-12.4237,8.352,213.347,136.715
6.0,430.68,17.39,-14.279000000000002,8.191,146.608,147.97
6.0,417.62,17.64,-12.0881,8.732999999999999,180.08599999999998,169.172
6.0,746.79,19.82,-12.3373,11.597000000000001,215.625,156.226
6.0,500.04,20.25,-10.704,12.457,147.844,151.187
6.0,630.99,20.31,-11.7945,12.558,216.65099999999998,202.865
6.0,690.47,22.25,-8.94774,16.928,214.88,188.838
6.0,595.24,21.66,-14.1515,11.115,270.007,139.484
6.0,619.04,21.95,-8.26238,12.168,260.945,195.562
6.0,640.15,22.71,-9.75773,13.649000000000001,248.778,174.141
6.0,718.6,22.24,-12.0821,13.308,287.827,193.618
6.0,737.39,23.34,-9.65414,16.953,300.42400000000004,168.701
6.0,610.22,23.45,-7.01735,17.817,313.673,160.15200000000002
6.0,724.83,24.02,-9.47596,18.982,327.303,226.209
6.0,731.26,26.08,-8.8603,22.094,322.808,183.857
6.0,659.97,25.7,-7.8713,21.837,273.048,213.882
6.0,447.24,24.64,-5.795,21.47,139.102,131.961
6.0,189.63,14.76,-7.5754,1.9969999999999999,41.336999999999996,64.72
6.0,202.78,15.28,-5.41557,2.465,44.08,44.543
6.0,164.22,15.22,-4.82006,2.559,39.751999999999995,51.398999999999994
6.0,176.56,15.07,-8.42717,1.818,67.822,55.74
6.0,327.62,18.64,-9.56628,5.01,79.457,123.704
6.0,281.11,18.12,-10.1101,4.766,56.903999999999996,79.506
6.0,165.77,18.32,-3.34688,5.112,18.498,50.63
6.0,108.08,17.13,0.33398,2.904,-15.219000000000001,140.859
7.0,603.54,17.27,-13.2665,8.311,168.93,188.84900000000002
7.0,650.99,17.89,-11.7305,9.948,187.72400000000002,180.36900000000003
7.0,689.12,18.22,-10.93,11.145,166.765,221.639
7.0,723.02,18.98,-12.9024,12.64,208.68099999999998,238.743
7.0,753.03,19.37,-10.6307,13.37,159.07,190.515
7.0,613.28,19.76,-10.6012,14.474,143.644,231.044
7.0,668.91,19.75,-9.74717,14.548,116.743,186.627
7.0,806.03,20.29,-10.4506,15.457,207.55900000000003,221.97400000000002
7.0,742.58,20.9,-9.5305,16.516,189.36,196.861
7.0,734.34,21.58,-11.3512,17.58,242.929,262.12
7.0,720.48,23.62,-11.0913,20.121,222.82,223.227
7.0,687.5,24.09,-9.31528,20.646,220.58599999999998,258.153
7.0,666.0,23.61,-6.583880000000001,20.12,137.9,139.311
7.0,531.03,23.26,-8.61152,19.492,112.20299999999999,208.28099999999998
7.0,640.41,21.3,-10.7311,14.645999999999999,232.15400000000002,190.43400000000003
7.0,666.61,21.5,-9.664719999999999,15.052,174.763,126.37299999999999
7.0,697.94,22.42,-12.3343,15.812000000000001,314.683,236.65599999999998
7.0,716.05,22.68,-9.76099,16.124000000000002,206.011,163.091
7.0,725.52,22.99,-9.99581,16.211,277.885,202.18
7.0,738.45,23.32,-9.37958,16.394000000000002,255.74099999999999,173.71400000000003
7.0,730.2,23.78,-10.5723,16.81,268.96,185.782
7.0,730.51,24.53,-8.73732,17.805,184.42700000000002,128.269
7.0,704.73,25.33,-9.994019999999999,18.649,265.215,186.704
7.0,641.17,27.19,-9.02195,20.877,260.416,174.22400000000002
7.0,650.93,27.62,-12.2993,21.570999999999998,245.29,204.25
7.0,607.63,27.47,-8.096860000000001,21.386,270.72900000000004,190.585
7.0,580.86,25.19,-8.76005,16.331,143.437,203.487
7.0,625.71,25.76,-10.4433,18.613,232.977,244.11700000000002
7.0,668.23,26.22,-9.27656,21.984,161.047,276.622
7.0,698.65,27.02,-8.37766,24.393,256.557,380.596
7.0,720.22,27.45,-8.72899,25.605,266.385,282.95599999999996
7.0,698.65,31.15,-8.1464,32.247,101.152,194.3
7.0,591.05,29.02,-9.17992,27.605999999999998,249.054,156.313
7.0,411.73,21.92,-8.18839,9.806000000000001,65.492,143.137
7.0,496.29,22.87,-12.7976,11.425999999999998,180.11599999999999,195.69400000000002
7.0,488.77,22.61,-13.0305,11.324000000000002,203.153,179.225
7.0,709.16,24.18,-12.8336,13.790999999999999,180.87,163.513
7.0,687.01,24.73,-11.0865,14.732999999999999,191.95,131.276
7.0,697.6,24.89,-9.91637,15.239,138.542,112.345
7.0,726.52,25.5,-10.4185,16.55,128.532,151.688
7.0,550.55,25.63,-13.37,16.75,143.341,316.082
7.0,240.3,25.35,-11.0494,17.089000000000002,227.109,275.82099999999997
7.0,543.93,25.79,-8.45712,18.477,169.035,143.09
7.0,371.88,25.62,-6.84362,18.851,26.65,143.15
7.0,488.19,26.14,-5.08512,20.281,-51.88399999999999,151.444
7.0,586.3,20.56,-6.5675,14.9,334.832,235.101
7.0,590.47,21.26,-4.60599,16.109,132.841,112.648
7.0,587.92,17.05,-15.0177,9.946,302.827,178.07299999999998
7.0,631.37,17.09,-15.5742,10.293,332.376,185.354
7.0,661.78,17.23,-16.9139,10.923,319.735,202.77599999999998
7.0,701.65,17.77,-18.3355,11.517999999999999,393.626,226.957
7.0,713.63,18.26,-16.6713,12.21,346.67699999999996,201.96400000000003
7.0,727.03,18.48,-18.1999,12.383,399.787,253.49200000000002
7.0,739.13,18.92,-17.3774,12.748,401.144,204.83599999999998
7.0,744.05,19.48,-16.7057,13.273,434.81800000000004,236.071
7.0,687.27,22.2,-16.565,15.883,402.091,208.382
7.0,575.44,22.34,-10.5922,16.059,259.664,135.753
7.0,592.68,21.58,-11.6977,15.294,228.83900000000003,130.282
7.0,584.02,21.87,-12.3874,15.569,310.45,150.43200000000002
7.0,54.98,10.69,1.41048,0.293,11.217,9.811
7.0,84.29,10.93,-1.8158900000000002,0.263,19.337,-20.272000000000002
7.0,104.41,11.3,-3.1501200000000003,0.23800000000000002,34.928000000000004,23.331999999999997
7.0,159.33,11.85,-6.35594,0.22899999999999998,19.642,-17.7
7.0,254.83,12.79,-7.57326,0.359,52.538000000000004,36.225
7.0,220.62,13.83,-4.64335,0.985,30.641,36.417
7.0,70.71,13.12,1.0685799999999999,0.5720000000000001,4.324,1.3519999999999999
7.0,321.97,13.44,-10.6138,0.631,47.938,72.634
7.0,105.06,14.59,0.20233900000000002,0.847,-9.116,41.537
7.0,285.55,15.84,-9.88642,1.953,55.00899999999999,245.049
7.0,372.86,16.85,-10.6706,3.727,48.791000000000004,202.197
7.0,476.14,17.15,-15.562999999999999,4.5889999999999995,144.621,276.95799999999997
7.0,539.94,17.6,-12.4698,5.653,114.402,272.462
7.0,511.53,18.3,-13.4438,6.345,109.977,222.55
7.0,340.84,17.8,-12.3057,5.941,59.989,124.389
7.0,320.44,17.87,-10.8818,5.654,64.196,107.75200000000001
7.0,488.83,18.09,-19.2608,5.531000000000001,146.84,235.486
7.0,368.75,18.08,-14.258,3.8569999999999998,105.045,196.271
7.0,609.27,19.4,-12.4595,6.461,192.39700000000002,165.476
7.0,229.21,19.75,-4.48296,7.312,30.311999999999998,73.306
7.0,177.61,17.86,-7.33383,5.263999999999999,6.002000000000001,87.23
7.0,293.75,15.21,-9.225430000000001,4.004,67.771,78.954
7.0,722.54,17.29,-17.8805,8.472999999999999,184.842,259.559
7.0,721.43,17.81,-15.4827,9.642999999999999,218.704,245.487
7.0,226.7,13.87,-4.51636,1.169,-24.607,106.431
7.0,388.78,14.62,-16.7167,2.44,120.277,151.578
7.0,493.4,15.96,-19.3605,4.171,188.513,144.564
7.0,370.73,16.4,-19.8155,4.967,178.327,156.667
7.0,464.98,17.06,-14.6451,6.197,125.251,114.32700000000001
7.0,611.81,17.66,-17.7205,7.38,161.98,179.21
7.0,508.03,18.52,-14.7513,8.363999999999999,122.285,148.122
7.0,585.72,18.71,-17.3352,8.772,175.68900000000002,189.764
7.0,412.38,19.22,-13.5582,10.652000000000001,92.456,196.042
7.0,326.46,18.55,-11.0609,8.106,154.601,153.091
7.0,165.45,10.93,-8.08729,0.878,-11.287,107.56700000000001
7.0,305.12,11.85,-6.87405,1.6130000000000002,10.785,139.495
7.0,211.27,11.91,-10.312000000000001,2.2969999999999997,-1.7530000000000001,216.68599999999998
7.0,395.07,12.27,-18.7771,2.918,141.885,205.783
7.0,495.66,13.55,-19.6025,4.771,216.465,224.43
7.0,434.32,14.57,-12.5964,6.144,76.09100000000001,147.762
7.0,152.62,13.71,-6.4065,5.197,-3.002,81.065
7.0,283.92,13.47,-9.78461,4.978,8.411,88.68799999999999
7.0,301.98,15.01,-10.6842,6.949,96.05799999999999,80.57
7.0,264.45,13.98,-11.5267,5.732,30.775,128.27700000000002
7.0,319.46,16.68,-8.98697,8.378,90.31,146.644
7.0,327.01,14.56,-13.3302,6.404,59.623000000000005,106.619
7.0,296.51,14.12,-13.3504,6.272,48.494,120.027
7.0,361.86,14.15,-12.1292,6.443,83.89299999999999,127.48
7.0,547.74,15.03,-21.6683,7.117000000000001,179.63299999999998,145.33
7.0,421.34,15.47,-19.1129,7.087000000000001,152.56,165.0
7.0,587.97,16.12,-21.0326,7.502000000000001,243.391,187.28
7.0,533.31,16.58,-14.4343,8.232000000000001,130.385,172.429
7.0,119.33,15.39,-4.70036,6.561,17.391,97.411
7.0,617.05,18.16,-20.2376,9.266,295.13,221.22400000000002
7.0,199.24,17.27,-7.685039999999999,8.839,39.626,123.615
7.0,161.07,16.5,-3.6444400000000003,8.542,15.870999999999999,74.23899999999999
7.0,573.5,15.85,-11.0777,7.388,92.666,89.779
7.0,289.98,16.3,-10.2602,7.449,81.622,127.588
7.0,476.21,16.24,-13.2892,7.314,201.739,141.518
7.0,519.94,16.39,-19.7826,7.516,282.099,68.11399999999999
7.0,652.88,17.92,-21.6421,10.273,309.9,282.84
7.0,665.71,18.04,-17.9212,10.991,224.088,253.517
7.0,533.3,18.26,-9.51948,11.357000000000001,102.411,139.222
7.0,649.3,18.45,-18.0686,11.489,247.56400000000002,252.83599999999998
7.0,526.04,19.72,-15.689,12.323,206.438,203.40400000000002
7.0,684.19,20.86,-12.6255,13.385,163.316,142.588
7.0,550.62,20.6,-15.8674,12.952,315.663,204.985
7.0,593.27,20.14,-12.5152,13.243,211.946,165.63299999999998
7.0,579.8,15.68,-13.0065,6.164,167.74900000000002,119.93700000000001
7.0,511.57,15.17,-11.7828,6.372000000000001,133.906,105.288
7.0,511.46,15.49,-11.083,6.718,100.68700000000001,111.708
7.0,578.0,16.58,-16.5858,8.632,177.359,212.486
7.0,490.11,16.87,-11.6769,8.816,136.586,110.15799999999999
7.0,758.86,20.97,-13.1839,13.632,315.343,178.00900000000001
7.0,528.83,20.8,-12.0642,13.432,218.28400000000002,144.149
7.0,546.36,20.09,-11.5618,13.095999999999998,129.779,172.71900000000002
7.0,519.3,20.66,-11.5635,13.338,232.554,149.797
7.0,410.09,15.69,-20.7251,7.07,167.547,144.58
7.0,315.5,16.07,-14.5994,7.88,62.373000000000005,104.294
7.0,446.35,16.48,-17.7003,8.045,121.45700000000001,138.44899999999998
7.0,558.36,17.5,-22.8093,8.416,209.352,129.108
7.0,554.36,17.81,-17.4892,8.34,168.67700000000002,102.04
7.0,343.92,21.28,-11.413,11.767999999999999,102.223,176.377
7.0,348.05,14.86,-8.03806,1.011,52.208999999999996,218.892
7.0,221.15,14.9,-5.07891,1.483,10.69,102.734
7.0,402.26,15.06,-12.8207,1.9980000000000002,104.706,195.78099999999998
7.0,275.87,16.78,-11.6576,3.819,74.578,194.955
7.0,530.28,17.04,-13.3212,5.324,90.99,167.02700000000002
7.0,655.22,22.47,-13.0147,12.913,235.16,224.485
7.0,680.75,22.36,-16.3586,12.705,210.695,194.74599999999998
7.0,497.71,19.12,-14.9643,9.152999999999999,96.538,129.03
7.0,590.57,19.4,-18.3011,8.939,226.96599999999998,192.477
7.0,624.45,20.25,-12.6387,9.801,193.489,234.53900000000002
7.0,568.0,20.11,-17.03,10.415999999999999,176.30200000000002,221.35299999999998
7.0,459.53,20.52,-13.4436,10.668,130.44799999999998,125.03200000000001
7.0,380.27,20.64,-12.5088,11.175999999999998,92.18299999999999,161.322
7.0,226.34,20.28,-6.00931,10.345,26.504,75.99
7.0,143.46,20.33,-2.71928,10.439,10.765999999999998,90.57799999999999
7.0,129.71,19.56,-2.44835,9.548,9.446,50.446999999999996
7.0,126.3,13.92,-2.96264,1.796,-34.498000000000005,71.217
7.0,153.2,13.55,-3.3261800000000004,1.301,-37.856,83.444
7.0,539.68,13.73,-14.5566,1.351,72.75,226.10299999999998
7.0,625.48,15.45,-14.6335,3.011,97.068,204.113
7.0,649.69,15.92,-16.840999999999998,4.535,147.852,223.755
7.0,422.75,16.21,-12.7919,4.583,97.443,209.25400000000002
7.0,480.96,14.68,-15.8077,2.702,77.173,187.003
7.0,206.88,15.22,-3.1478099999999998,3.431,17.055,134.46200000000002
7.0,166.47,14.1,-6.20316,1.3459999999999999,-4.168,163.16
7.0,348.78,14.68,-11.3189,1.656,10.765999999999998,211.304
7.0,69.62,13.66,2.13028,1.242,-51.3,26.493000000000002
7.0,210.47,13.31,-4.96965,1.075,-7.517,-4.503
7.0,560.32,17.81,-9.71243,10.423,170.145,171.172
7.0,605.75,17.65,-10.9207,10.512,189.826,193.921
7.0,645.76,17.93,-13.4775,11.56,217.03099999999998,283.589
7.0,678.65,18.85,-10.825,12.697000000000001,188.445,202.24099999999999
7.0,700.32,19.1,-12.8209,13.244000000000002,220.813,267.858
7.0,715.7,19.43,-13.7518,13.185,273.668,252.53900000000002
7.0,725.41,19.82,-13.5718,13.345999999999998,280.303,324.224
7.0,719.43,20.48,-11.9059,13.967,237.66299999999998,237.695
7.0,696.78,22.72,-11.8967,16.404,255.356,276.04400000000004
7.0,587.22,23.21,-12.8409,16.929000000000002,248.99400000000003,248.93
7.0,574.94,22.91,-7.927860000000001,17.099,144.847,194.46
7.0,535.82,22.65,-7.81895,16.703,134.709,166.487
7.0,194.9,13.82,-7.26814,0.8079999999999999,20.534000000000002,139.691
7.0,412.39,16.8,-12.0515,6.5089999999999995,68.557,92.89399999999999
7.0,259.92,16.74,-11.503,5.624,54.443000000000005,105.194
7.0,372.43,16.87,-14.8051,5.99,80.11399999999999,135.003
7.0,275.7,16.95,-9.9859,5.849,34.931,71.67399999999999
7.0,221.19,16.82,-7.245839999999999,5.256,19.927,65.711
7.0,264.53,16.04,-12.802,2.048,72.161,140.00799999999998
7.0,289.97,16.47,-13.0846,2.798,55.566,77.628
7.0,275.49,17.28,-6.11003,3.9139999999999997,45.038000000000004,53.684
7.0,224.87,15.23,-6.23537,3.2239999999999998,41.559,18.776
7.0,324.52,15.53,-15.7018,3.403,104.588,124.09200000000001
7.0,682.72,16.15,-20.155,2.846,187.025,170.74400000000003
7.0,605.29,16.94,-16.2117,4.567,193.984,230.39
7.0,465.88,17.28,-13.7938,3.528,199.893,227.044
7.0,437.48,17.71,-12.9811,3.71,128.599,205.408
7.0,591.22,17.74,-12.2849,6.932,138.833,139.045
7.0,611.19,18.68,-11.2729,9.185,126.67399999999999,221.34799999999998
7.0,575.41,19.36,-10.9318,11.309000000000001,102.90799999999999,277.849
7.0,587.49,19.65,-16.2199,12.822000000000001,180.68900000000002,296.82099999999997
7.0,658.66,20.12,-10.4202,13.837,161.789,259.03700000000003
7.0,575.41,20.87,-11.7251,15.286,212.827,242.15
7.0,605.34,22.1,-11.0933,15.120999999999999,188.774,144.32
7.0,493.85,22.81,-6.54847,16.518,110.587,113.87200000000001
7.0,392.26,20.98,-10.6826,13.295,226.44,195.667
7.0,64.15,12.38,-0.89822,0.429,-30.11,26.765
7.0,104.81,12.65,-3.0423299999999998,0.445,-22.232,22.114
7.0,86.31,12.93,-2.26824,0.45299999999999996,-13.628,41.282
7.0,93.97,13.16,-2.48445,0.42100000000000004,-16.505,14.724
7.0,91.2,13.42,-2.47883,0.413,-14.267000000000001,33.076
7.0,72.36,13.57,-0.270294,0.39,-21.236,18.883
7.0,54.77,13.64,-0.226361,0.41200000000000003,-27.518,21.206
7.0,37.94,14.03,1.35586,0.442,-41.775,-19.641
7.0,37.27,14.2,1.34901,0.424,-41.597,-17.124000000000002
7.0,43.79,14.36,1.09418,0.36700000000000005,-13.715,15.309000000000001
7.0,139.38,14.82,-4.92338,2.6069999999999998,-45.466,135.264
7.0,323.9,14.78,-13.005,2.8169999999999997,9.677999999999999,158.372
7.0,377.53,16.19,-11.6326,4.5969999999999995,66.977,175.168
7.0,420.01,16.23,-16.6249,4.7010000000000005,112.439,229.21
7.0,326.78,16.53,-12.645999999999999,5.608,102.171,96.105
7.0,136.14,16.05,-4.00625,5.212999999999999,4.322,94.81299999999999
7.0,114.98,15.46,-5.49644,4.25,4.102,58.188
7.0,203.37,16.33,-6.8887100000000006,5.1080000000000005,35.009,72.717
7.0,103.09,15.99,-1.31979,4.7330000000000005,-28.533,74.37
7.0,70.73,15.41,0.39789,3.545,-52.717,65.797
7.0,417.12,15.91,-13.7935,5.46,135.316,143.011
7.0,464.93,18.11,-15.6105,7.941,89.995,158.201
7.0,217.05,18.06,-8.76384,6.847,12.767000000000001,130.877
7.0,139.06,15.19,-2.4645900000000003,1.919,-18.191,102.25200000000001
7.0,338.06,15.48,-10.5813,2.315,68.319,97.686
7.0,411.29,16.36,-14.6619,3.287,111.98299999999999,125.40299999999999
7.0,684.79,17.47,-19.5231,5.256,300.445,251.50599999999997
7.0,697.39,18.53,-17.4378,7.27,257.465,160.599
7.0,576.35,18.66,-15.9805,7.626,230.30200000000002,107.829
7.0,618.033,18.78,-20.12,8.57,324.675,192.708
7.0,719.51,19.36,-14.9682,9.401,235.483,165.03599999999997
7.0,582.91,19.24,-15.0423,8.041,114.199,199.43400000000003
7.0,262.07,17.52,-14.6756,5.152,74.768,243.899
7.0,325.57,17.81,-12.589,6.165,58.961999999999996,140.007
7.0,612.89,20.78,-14.1722,8.281,345.728,210.847
7.0,277.27,18.0,-17.2542,5.141,135.509,369.653
8.0,327.23,14.56,-15.9046,2.2119999999999997,138.945,48.824
8.0,225.83,15.21,-9.53002,2.765,68.191,74.541
8.0,304.88,15.52,-18.1659,3.335,166.93400000000003,136.178
8.0,459.28,16.48,-16.9995,4.565,136.303,129.868
8.0,275.23,16.89,-9.49559,4.747,69.96600000000001,110.073
8.0,196.13,16.22,-5.93381,3.8510000000000004,56.019,97.113
8.0,344.65,16.74,-16.5199,4.122,108.181,120.98
8.0,214.88,15.7,-7.80585,1.399,24.728,133.422
8.0,131.21,15.25,-3.28764,1.5319999999999998,55.498000000000005,115.83200000000001
8.0,222.77,15.24,-11.3986,1.881,108.55,158.697
8.0,542.43,17.66,-11.513,7.687,145.868,144.59
8.0,588.6,18.36,-15.0094,9.131,165.329,228.183
8.0,459.55,18.63,-14.9156,9.564,100.29299999999999,178.09099999999998
8.0,378.27,17.98,-15.2218,8.998,56.909,161.362
8.0,413.65,18.31,-12.3258,9.33,62.196999999999996,110.384
8.0,422.27,18.26,-15.7333,8.934,107.73299999999999,129.35
8.0,510.71,18.86,-14.9954,9.546,163.429,145.644
8.0,328.51,18.15,-12.022,8.051,79.227,156.69
8.0,480.81,19.08,-18.971,9.667,124.41,279.798
8.0,369.37,19.92,-12.3782,11.780999999999999,86.054,185.415
8.0,508.53,16.74,-18.4615,7.0729999999999995,261.123,204.399
8.0,479.97,17.44,-13.2853,7.912000000000001,191.263,178.235
8.0,487.05,17.66,-14.1109,8.087,223.262,199.718
8.0,687.87,18.71,-16.0883,9.537,214.575,212.51
8.0,592.22,18.95,-13.4665,9.862,216.02700000000002,202.528
8.0,502.91,19.06,-10.9376,10.385,157.781,167.296
8.0,651.76,19.56,-12.844000000000001,11.43,171.96,216.03599999999997
8.0,448.57,21.35,-10.2791,13.745,88.16799999999999,160.561
8.0,216.06,19.84,-7.37453,11.437999999999999,2.654,152.69799999999998
8.0,440.88,20.02,-13.8829,11.868,118.73,203.90099999999998
8.0,563.42,17.52,-13.1968,9.024,195.22299999999998,188.551
8.0,618.68,18.05,-13.953,9.846,252.463,213.226
8.0,519.31,18.62,-9.96818,10.06,131.57399999999998,115.25399999999999
8.0,626.6,18.9,-12.4284,10.649000000000001,205.87599999999998,200.16
8.0,489.57,18.97,-11.4585,10.825,101.95299999999999,206.71400000000003
8.0,456.1,19.33,-10.0232,11.25,115.995,181.622
8.0,431.28,19.23,-9.04192,10.937000000000001,81.712,129.734
8.0,294.47,21.9,-5.9054,14.894,-9.605,106.764
8.0,394.04,21.55,-9.72573,14.509,73.764,144.942
8.0,524.01,20.05,-7.3425199999999995,10.084,178.535,254.662
8.0,591.47,20.56,-12.6239,11.552,175.861,173.44099999999997
8.0,630.45,21.04,-13.3917,12.482000000000001,251.58700000000002,281.38
8.0,656.34,21.35,-13.5588,13.847000000000001,193.41400000000002,204.861
8.0,630.16,22.3,-14.6221,14.334000000000001,237.218,181.88099999999997
8.0,621.68,24.69,-12.5822,17.998,219.138,168.398
8.0,600.42,25.05,-10.4704,18.204,190.94,151.415
8.0,571.93,25.16,-9.09897,18.573,276.371,201.13299999999998
8.0,103.76,16.37,-4.24823,1.298,11.272,54.019
8.0,86.19,16.56,-1.04488,1.306,12.32,47.513999999999996
8.0,80.13,16.69,-2.1170299999999997,1.3090000000000002,3.747,34.852
8.0,126.68,17.07,-3.94443,1.433,12.425,5.422999999999999
8.0,95.35,17.51,-2.4500900000000003,1.635,15.262,20.027
8.0,218.19,18.04,-9.35034,1.993,73.277,69.745
8.0,206.86,18.93,-9.9166,3.1430000000000002,40.812,155.912
8.0,180.5,19.41,-6.923830000000001,4.604,78.745,83.23700000000001
8.0,318.13,19.49,-13.3618,4.958,118.24600000000001,104.774
8.0,409.15,21.18,-18.0046,7.136,185.828,185.74099999999999
8.0,476.86,19.98,-17.2965,8.062000000000001,135.88,213.36599999999999
8.0,466.49,20.68,-13.0502,9.235,92.531,229.955
8.0,266.01,20.79,-6.640680000000001,9.152999999999999,6.35,143.157
8.0,362.71,20.15,-6.034590000000001,8.425,-10.252,204.615
8.0,279.0,20.43,-6.786639999999999,9.406,-62.001000000000005,169.63
8.0,505.55,20.55,-12.710999999999999,9.877,72.688,276.238
8.0,652.02,21.72,-14.5725,12.414000000000001,209.959,249.91400000000002
8.0,696.94,24.92,-15.2463,16.862000000000002,256.531,307.95599999999996
8.0,630.51,25.08,-14.5392,17.291,229.77200000000002,282.089
8.0,560.78,24.73,-9.70979,17.19,244.03599999999997,266.38599999999997
8.0,456.75,19.97,-15.1135,5.561,149.86700000000002,172.166
8.0,424.95,20.95,-13.2513,6.48,143.869,103.87899999999999
8.0,529.57,21.68,-17.3761,7.355,174.24599999999998,162.52100000000002
8.0,587.23,22.55,-12.5562,8.565,124.035,137.60299999999998
8.0,452.87,23.89,-12.3985,12.255,218.262,167.614
8.0,494.65,23.91,-9.85215,11.440999999999999,133.534,166.67700000000002
8.0,403.07,24.94,-10.4758,12.43,181.278,160.064
8.0,335.4,24.76,-5.61651,13.282,133.666,100.885
8.0,240.17,23.8,-7.062010000000001,11.21,130.04399999999998,127.79899999999999
8.0,524.37,18.37,-16.9098,7.111000000000001,135.691,89.56
8.0,553.9,18.97,-13.1305,8.78,116.584,154.885
8.0,614.01,19.77,-13.4567,11.204,94.79799999999999,221.34099999999998
8.0,639.1,20.28,-10.4207,12.222999999999999,35.3,112.71700000000001
8.0,652.59,20.67,-13.5924,12.854000000000001,71.165,145.63
8.0,669.83,21.13,-14.9589,14.038,139.22,157.308
8.0,668.19,21.51,-11.7484,14.732999999999999,68.896,137.414
8.0,616.25,23.88,-10.6691,18.047,177.83900000000003,87.74700000000001
8.0,470.6,24.13,-10.4955,18.037,176.80900000000003,138.35399999999998
8.0,301.01,22.73,-4.47339,16.201,29.885,48.935
8.0,571.84,22.1,-10.904000000000002,14.392000000000001,164.71200000000002,205.1
8.0,246.41,23.41,-8.738710000000001,14.239,66.87100000000001,98.975
8.0,651.45,22.42,-13.1879,11.924000000000001,248.435,270.362
8.0,435.92,22.53,-17.047,11.993,134.70600000000002,169.486
8.0,377.83,23.41,-11.0236,13.764000000000001,92.85700000000001,157.624
8.0,365.47,24.03,-10.7103,14.412,66.536,178.94400000000002
8.0,464.68,24.85,-9.19908,16.515,126.605,226.0
8.0,381.12,19.2,-14.3037,6.955,85.51700000000001,108.492
8.0,368.35,19.68,-13.1325,7.482,85.741,100.90100000000001
8.0,266.81,19.7,-8.518880000000001,7.606,33.321,98.596
8.0,196.69,19.36,-6.8855699999999995,7.114,24.98,79.219
8.0,199.14,19.13,-7.1132800000000005,7.472,23.498,96.729
8.0,173.12,19.26,-5.11145,7.705,-13.585,97.134
8.0,95.55,18.23,0.289588,5.626,0.265,24.729
8.0,447.8,15.96,-13.0992,7.195,150.716,159.753
8.0,562.47,16.48,-14.9425,8.355,166.65200000000002,178.2
8.0,400.99,16.45,-11.8633,8.339,110.34100000000001,166.72799999999998
8.0,484.45,16.58,-16.368,8.765,203.63400000000001,194.72
8.0,617.43,17.14,-16.1198,9.758,242.2,206.78099999999998
8.0,533.01,17.49,-12.3623,10.248,163.627,178.05700000000002
8.0,482.11,17.51,-11.1947,10.493,158.356,153.45
8.0,319.89,17.94,-9.88992,10.825,153.468,130.887
8.0,528.13,19.38,-13.4823,12.581,188.704,161.31799999999998
8.0,360.22,18.26,-8.823310000000001,11.662,63.086000000000006,152.94299999999998
8.0,405.6,18.76,-12.2673,9.841000000000001,80.472,182.137
8.0,369.79,20.45,-13.1215,11.993,27.717,221.222
8.0,310.9,20.04,-14.3326,11.66,-1.229,188.59900000000002
